Object Number,Is Highlight,Is Timeline Work,Is Public Domain,Object ID,Gallery Number,Department,AccessionYear,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Constituent ID,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Artist Gender,Artist ULAN URL,Artist Wikidata URL,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Object Wikidata URL,Metadata Date,Repository,Tags,Tags AAT URL,Tags Wikidata URL
48.135.49,False,False,True,1267,774,The American Wing,1948,Candlestick,Candlestick,,,,,,,,,,,,,,,,,,,1725–40,1725,1740,Brass,H. 8 3/8 in. (21.3 cm),"Bequest of Adeline R. Brown, 1947",Made in,,,,England,,,,,,,,,http://www.metmuseum.org/art/collection/search/1267,https://www.wikidata.org/wiki/Q116372434,,"Metropolitan Museum of Art, New York, NY",,,
48.135.50,False,False,True,1268,774,The American Wing,1948,Candlestick,Candlestick,,,,,,,,,,,,,,,,,,,1725–40,1725,1740,Brass,H. 8 3/8 in. (21.3 cm),"Bequest of Adeline R. Brown, 1947",Made in,,,,England,,,,,,,,,http://www.metmuseum.org/art/collection/search/1268,https://www.wikidata.org/wiki/Q116372435,,"Metropolitan Museum of Art, New York, NY",,,
48.135.51,False,False,True,1269,,The American Wing,1948,Candlestick,Candlestick,American or British,,,,,,,,,,,,,,,,,,ca. 1750,1747,1750,Brass,H. 8 5/8 in. (21.9 cm),"Bequest of Adeline R. Brown, 1947",Possibly made in|Possibly made in,,,,United States|England,,,,,,,,,http://www.metmuseum.org/art/collection/search/1269,,,"Metropolitan Museum of Art, New York, NY",,,
48.135.53,False,False,True,1270,774,The American Wing,1948,Candlestick,Candlestick,,,,,,,,,,,,,,,,,,,1750–60,1750,1760,Brass,H. 8 3/4 in. (22.2 cm),"Bequest of Adeline R. Brown, 1947",Probably made in,,,,England,,,,,,,,,http://www.metmuseum.org/art/collection/search/1270,https://www.wikidata.org/wiki/Q116372427,,"Metropolitan Museum of Art, New York, NY",,,
48.135.54,False,False,True,1271,774,The American Wing,1948,Candlestick,Candlestick,,,,,,,,,,,,,,,,,,,1750–60,1750,1760,Brass,H. 8 3/4 in. (22.2 cm),"Bequest of Adeline R. Brown, 1947",Probably made in,,,,England,,,,,,,,,http://www.metmuseum.org/art/collection/search/1271,https://www.wikidata.org/wiki/Q116372428,,"Metropolitan Museum of Art, New York, NY",,,
48.135.55,False,False,True,1272,,The American Wing,1948,Candlestick,Candlestick,,,,,,,,,,,,,,,,,,,1750–70,1750,1770,Brass,H. 7 3/4 in. (19.7 cm),"Bequest of Adeline R. Brown, 1947",Probably made in,,,,England,,,,,,,,,http://www.metmuseum.org/art/collection/search/1272,,,"Metropolitan Museum of Art, New York, NY",,,
48.135.59,False,False,True,1273,774,The American Wing,1948,Candlestick,Candlestick,,,,,,,,,,,,,,,,,,,1750–60,1750,1760,Brass,H. 7 7/8 in. (20 cm),"Bequest of Adeline R. Brown, 1947",Probably made in,,,,England,,,,,,,,,http://www.metmuseum.org/art/collection/search/1273,https://www.wikidata.org/wiki/Q116372425,,"Metropolitan Museum of Art, New York, NY",,,
48.135.60,False,False,True,1274,774,The American Wing,1948,Candlestick,Candlestick,,,,,,,,,,,,,,,,,,,1750–60,1750,1760,Brass,H. 7 7/8 in. (20 cm),"Bequest of Adeline R. Brown, 1947",Probably made in,,,,England,,,,,,,,,http://www.metmuseum.org/art/collection/search/1274,https://www.wikidata.org/wiki/Q116372426,,"Metropolitan Museum of Art, New York, NY",,,
48.135.63,False,False,False,1275,774,The American Wing,1948,Candlestick,Candlestick,,,,,,,,,,,,,,,,,,,ca. 1760,1757,1760,Brass,H. 10 in. (25.4 cm),"Bequest of Adeline R. Brown, 1947",Probably made in,,,,England,,,,,,,,,http://www.metmuseum.org/art/collection/search/1275,https://www.wikidata.org/wiki/Q116390543,,"Metropolitan Museum of Art, New York, NY",,,
48.135.64,False,False,False,1276,774,The American Wing,1948,Candlestick,Candlestick,,,,,,,,,,,,,,,,,,,ca. 1760,1757,1760,Brass,H. 10 in. (25.4 cm),"Bequest of Adeline R. Brown, 1947",Probably made in,,,,England,,,,,,,,,http://www.metmuseum.org/art/collection/search/1276,https://www.wikidata.org/wiki/Q116390544,,"Metropolitan Museum of Art, New York, NY",,,
48.135.71,False,False,False,1277,774,The American Wing,1948,Candlestick,Candlestick,,,,,,,,,,,,,,,,,,,ca. 1820,1817,1820,Pewter,H. 7 3/4 in. (19.7 cm),"Bequest of Adeline R. Brown, 1947",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/1277,https://www.wikidata.org/wiki/Q116390547,,"Metropolitan Museum of Art, New York, NY",,,
48.135.72,False,False,False,1278,774,The American Wing,1948,Candlestick,Candlestick,,,,,,,,,,,,,,,,,,,ca. 1820,1817,1820,Pewter,H. 7 3/4 in. (19.7 cm),"Bequest of Adeline R. Brown, 1947",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/1278,https://www.wikidata.org/wiki/Q116390548,,"Metropolitan Museum of Art, New York, NY",,,
48.145.1,False,False,True,1279,774,The American Wing,1948,Candlestick,Candlestick,,,,,,,,,,,,,,,,,,,ca. 1790,1787,1790,Sheffield silver plate,H. 11 1/2 in. (29.2 cm),"Bequest of Fannie Randolph Gaunt, 1948",Probably made in,Sheffield,South Yorkshire,South Yorkshire,England,,,,,,,,,http://www.metmuseum.org/art/collection/search/1279,https://www.wikidata.org/wiki/Q116372423,,"Metropolitan Museum of Art, New York, NY",,,
48.145.2,False,False,True,1280,774,The American Wing,1948,Candlestick,Candlestick,,,,,,,,,,,,,,,,,,,ca. 1790,1787,1790,Silver plate on copper,H. 11 1/2 in. (29.2 cm),"Bequest of Fannie Randolph Gaunt, 1948",Probably made in,Sheffield,South Yorkshire,South Yorkshire,England,,,,,,,,,http://www.metmuseum.org/art/collection/search/1280,https://www.wikidata.org/wiki/Q116372424,,"Metropolitan Museum of Art, New York, NY",,,
57.131.1,False,False,True,1281,774,The American Wing,1957,Candlestick,Candlestick,American,,,,,,,,,,,,,,,,,,1840–50,1840,1850,Pressed glass,H. 10 3/8 in. (26.4 cm),"Bequest of Anna G. W. Green, in memory of her husband, Dr. Charles W. Green, 1957",Made in,,,,United States,New England ,,,,,,,,http://www.metmuseum.org/art/collection/search/1281,https://www.wikidata.org/wiki/Q116372421,,"Metropolitan Museum of Art, New York, NY",Dolphins,http://vocab.getty.edu/page/aat/300250159,https://www.wikidata.org/wiki/Q7369
57.131.2,False,False,True,1282,774,The American Wing,1957,Candlestick,Candlestick,American,,,,,,,,,,,,,,,,,,1840–50,1840,1850,Pressed glass,H. 10 1/4 in. (26 cm),"Bequest of Anna G. W. Green, in memory of her husband, Dr. Charles W. Green, 1957",Made in,,,,United States,New England ,,,,,,,,http://www.metmuseum.org/art/collection/search/1282,https://www.wikidata.org/wiki/Q116372422,,"Metropolitan Museum of Art, New York, NY",Dolphins,http://vocab.getty.edu/page/aat/300250159,https://www.wikidata.org/wiki/Q7369
57.131.5,False,False,False,1283,774,The American Wing,1957,Candlestick,Candlestick,American,,,,,,,,,,,,,,,,,,ca. 1920s,1917,1920,Pressed opaque green and white glass,H. 10 3/4 in. (27.3 cm),"Bequest of Anna G. W. Green, in memory of her husband, Dr. Charles W. Green, 1957",Made in,,,,Czech Republic,Bohemia,,,,,,,,http://www.metmuseum.org/art/collection/search/1283,https://www.wikidata.org/wiki/Q116390552,,"Metropolitan Museum of Art, New York, NY",Dolphins,http://vocab.getty.edu/page/aat/300250159,https://www.wikidata.org/wiki/Q7369
57.131.6,False,False,False,1284,774,The American Wing,1957,Candlestick,Candlestick,American,,,,,,,,,,,,,,,,,,ca. 1920s,1917,1920,Pressed opaque white and green glass,H. 10 3/4 in. (27.3 cm),"Bequest of Anna G. W. Green, in memory of her husband, Dr. Charles W. Green, 1957",Made in,,,,Czech Republic,Bohemia,,,,,,,,http://www.metmuseum.org/art/collection/search/1284,https://www.wikidata.org/wiki/Q116390558,,"Metropolitan Museum of Art, New York, NY",Dolphins,http://vocab.getty.edu/page/aat/300250159,https://www.wikidata.org/wiki/Q7369
57.131.7,False,False,True,1285,774,The American Wing,1957,Candlestick,Candlestick,American,,,,,,,,,,,,,,,,,,1845–70,1845,1870,Pressed opaque blue glass,H. 9 3/4 in. (24.8 cm),"Bequest of Anna G. W. Green, in memory of her husband, Dr. Charles W. Green, 1957",Made in,,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/1285,https://www.wikidata.org/wiki/Q116372415,,"Metropolitan Museum of Art, New York, NY",Dolphins,http://vocab.getty.edu/page/aat/300250159,https://www.wikidata.org/wiki/Q7369
57.131.8,False,False,True,1286,774,The American Wing,1957,Candlestick,Candlestick,American,,,,,,,,,,,,,,,,,,1845–70,1845,1870,Pressed opaque blue glass,H. 9 3/4 in. (24.8 cm),"Bequest of Anna G. W. Green, in memory of her husband, Dr. Charles W. Green, 1957",Made in,,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/1286,https://www.wikidata.org/wiki/Q116372416,,"Metropolitan Museum of Art, New York, NY",Dolphins,http://vocab.getty.edu/page/aat/300250159,https://www.wikidata.org/wiki/Q7369
57.131.9,False,False,True,1287,774,The American Wing,1957,Candlestick,Candlestick,American,,,,,,,,,,,,,,,,,,1840–70,1840,1870,Pressed opaque blue and white glass,H. 10 7/8 in. (27.6 cm),"Bequest of Anna G. W. Green, in memory of her husband, Dr. Charles W. Green, 1957",Made in,,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/1287,https://www.wikidata.org/wiki/Q116372419,,"Metropolitan Museum of Art, New York, NY",,,
57.131.10,False,False,True,1288,774,The American Wing,1957,Candlestick,Candlestick,American,,,,,,,,,,,,,,,,,,1840–70,1840,1870,Pressed opaque blue and white glass,H. 10 15/16 in. (27.8 cm),"Bequest of Anna G. W. Green, in memory of her husband, Dr. Charles W. Green, 1957",Made in,,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/1288,https://www.wikidata.org/wiki/Q116372420,,"Metropolitan Museum of Art, New York, NY",,,
66.10.30,False,False,True,1289,774,The American Wing,1966,Candlestick,Candlestick,"American, Shaker",,,,,8737,Maker," ",United Society of Believers in Christ’s Second Appearing (“Shakers”),"American, active ca. 1750–present"," ",United Society of Believers in Christ’s Second Appearing,American,1750      ,9999      ,,(not assigned),https://www.wikidata.org/wiki/Q1370167,1820–60,1820,1860,Tin,H. 6 in. (15.2 cm); Diam. 3 5/8 in. (9.2 cm),"Friends of the American Wing Fund, 1966",Made in,New Lebanon,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/1289,https://www.wikidata.org/wiki/Q116372418,,"Metropolitan Museum of Art, New York, NY",,,
66.10.31,False,False,True,1290,,The American Wing,1966,Candlestick,Candlestick,"American, Shaker",,,,,8737,Maker," ",United Society of Believers in Christ’s Second Appearing (“Shakers”),"American, active ca. 1750–present"," ",United Society of Believers in Christ’s Second Appearing,American,1750      ,9999      ,,(not assigned),https://www.wikidata.org/wiki/Q1370167,1820–60,1820,1860,Tin,H. 6 in. (15.2 cm); Diam. 3 5/8 in. (9.2 cm),"Friends of the American Wing Fund, 1966",Made in,New Lebanon,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/1290,,,"Metropolitan Museum of Art, New York, NY",,,
1970.126.6,False,False,True,1291,774,The American Wing,1970,Candlestick,Candlestick,,,,,,,,,,,,,,,,,,,ca. 1810,1807,1810,Silver plate on copper,12 1/16 x 6 1/8 x 5 in. (30.6 x 15.6 x 12.7 cm),"Gift of Mrs. B. Langdon Tyler and Mrs. William Floyd Nichols, 1970",Made in,Sheffield,South Yorkshire,South Yorkshire,England,,,,,,,,,http://www.metmuseum.org/art/collection/search/1291,https://www.wikidata.org/wiki/Q116390563,,"Metropolitan Museum of Art, New York, NY",,,
1970.126.7,False,False,True,1292,774,The American Wing,1970,Candlestick,Candlestick,,,,,,,,,,,,,,,,,,,ca. 1810,1807,1810,Silver plate on copper,12 1/16 x 6 1/8 x 5 in. (30.6 x 15.6 x 12.7 cm),"Gift of Mrs. B. Langdon Tyler and Mrs. William Floyd Nichols, 1970",Made in,Sheffield,South Yorkshire,South Yorkshire,England,,,,,,,,,http://www.metmuseum.org/art/collection/search/1292,https://www.wikidata.org/wiki/Q116390565,,"Metropolitan Museum of Art, New York, NY",,,
1971.180.69,False,False,True,1293,710,The American Wing,1971,Candlestick,Candlestick,,,,,,,,,,,,,,,,,,,1670–1700,1670,1700,Brass,H. 8 1/2 in. (21.6 cm); Diam. 6 1/8 in. (15.6 cm),"Bequest of Flora E. Whiting, 1971",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/1293,https://www.wikidata.org/wiki/Q116372411,,"Metropolitan Museum of Art, New York, NY",,,
1971.180.70,False,False,True,1294,774,The American Wing,1971,Candlestick,Candlestick,,,,,,,,,,,,,,,,,,,1670–1700,1670,1700,Brass,H. 8 1/2 in. (21.6 cm); Diam. 6 1/8 in. (15.6 cm),"Bequest of Flora E. Whiting, 1971",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/1294,https://www.wikidata.org/wiki/Q116372407,,"Metropolitan Museum of Art, New York, NY",,,
"1971.180.78a, b",False,False,True,1295,774,The American Wing,1971,Candlestick,Candlestick,,,,,,,,,,,,,,,,,,,1700–1800,1700,1800,"Copper, enamel, brass",8 5/8 x 4 13/16 in. (21.9 x 12.2 cm),"Bequest of Flora E. Whiting, 1971",Made in,,,,England,,,,,,,,,http://www.metmuseum.org/art/collection/search/1295,https://www.wikidata.org/wiki/Q116372406,,"Metropolitan Museum of Art, New York, NY",,,
"1971.180.79a, b",False,False,False,1296,774,The American Wing,1971,Candlestick,Candlestick,,,,,,,,,,,,,,,,,,,1700–1800,1700,1800,"Copper, enamel, brass",8 5/8 x 4 13/16 in. (21.9 x 12.2 cm),"Bequest of Flora E. Whiting, 1971",Made in,,,,England,,,,,,,,,http://www.metmuseum.org/art/collection/search/1296,https://www.wikidata.org/wiki/Q116390567,,"Metropolitan Museum of Art, New York, NY",,,
"1971.180.80a, b",False,False,True,1297,774,The American Wing,1971,Candlestick,Candlestick,,,,,,,,,,,,,,,,,,,1700–1800,1700,1800,"Copper, enamel",Dimensions unavailable,"Bequest of Flora E. Whiting, 1971",Made in,,,,England,,,,,,,,,http://www.metmuseum.org/art/collection/search/1297,https://www.wikidata.org/wiki/Q116372404,,"Metropolitan Museum of Art, New York, NY",,,
"1971.180.81a, b",False,False,True,1298,774,The American Wing,1971,Candlestick,Candlestick,,,,,,,,,,,,,,,,,,,1700–1800,1700,1800,"Copper, enamel",Dimensions unavailable,"Bequest of Flora E. Whiting, 1971",Made in,,,,England,,,,,,,,,http://www.metmuseum.org/art/collection/search/1298,https://www.wikidata.org/wiki/Q116241129,,"Metropolitan Museum of Art, New York, NY",,,
1971.180.117,False,False,False,1299,774,The American Wing,1971,Candlestick,Candlestick,Chinese,,,,,,,,,,,,,,,,,,1800–1900,1800,1900,Porcelain,13 7/16 x 3 7/8 in. (34.1 x 9.8 cm),"Bequest of Flora E. Whiting, 1971",Made in,,,,China,,,,,,,,,http://www.metmuseum.org/art/collection/search/1299,https://www.wikidata.org/wiki/Q116390572,,"Metropolitan Museum of Art, New York, NY",Women|Flowers,http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/aat/300132399,https://www.wikidata.org/wiki/Q467|https://www.wikidata.org/wiki/Q506
1971.180.118,False,False,False,1300,774,The American Wing,1971,Candlestick,Candlestick,Chinese,,,,,,,,,,,,,,,,,,1800–1900,1800,1900,Porcelain,13 7/16 x 3 3/4 in. (34.1 x 9.5 cm),"Bequest of Flora E. Whiting, 1971",Made in,,,,China,,,,,,,,,http://www.metmuseum.org/art/collection/search/1300,https://www.wikidata.org/wiki/Q116390573,,"Metropolitan Museum of Art, New York, NY",Women|Lotuses,http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/aat/300375570,https://www.wikidata.org/wiki/Q467|https://www.wikidata.org/wiki/Q3645698
1985.330.1,False,False,False,1301,774,The American Wing,1985,Candlestick,Candlestick,American,,,,,131,Maker," ",Pairpoint Manufacturing Corporation,"American, New Bedford, Massachusetts 1894–1938"," ",Pairpoint Manufacturing Corporation ,American,1894      ,1938      ,,,,ca. 1905,1902,1905,Silver plate,7 7/8 x 5 1/8 x 5 1/8 in. (20 x 13 x 13 cm),"Purchase, Mr. and Mrs. David Lubart Gift, in memory of Katherine J. Lubart, 1944–1975, 1985",Made in,New Bedford,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/1301,https://www.wikidata.org/wiki/Q116372408,,"Metropolitan Museum of Art, New York, NY",,,
1985.330.2,False,False,False,1302,774,The American Wing,1985,Candlestick,Candlestick,American,,,,,131,Maker," ",Pairpoint Manufacturing Corporation,"American, New Bedford, Massachusetts 1894–1938"," ",Pairpoint Manufacturing Corporation ,American,1894      ,1938      ,,,,ca. 1905,1902,1905,Silver plate,7 7/8 x 5 1/8 x 5 1/8 in. (20 x 13 x 13 cm),"Purchase, Mr. and Mrs. David Lubart Gift, in memory of Katherine J. Lubart, 1944–1975, 1985",Made in,New Bedford,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/1302,https://www.wikidata.org/wiki/Q116372410,,"Metropolitan Museum of Art, New York, NY",,,
46.140.304,False,False,True,1303,774,The American Wing,1946,Candlestick,Candlestick,American,,,,,113,Maker," ",Boston & Sandwich Glass Company,"American, 1825–1888, Sandwich, Massachusetts"," ",Boston and Sandwich Glass Company ,American,1825      ,1888      ,,http://vocab.getty.edu/page/ulan/500334773,https://www.wikidata.org/wiki/Q4948224,1840–50,1840,1850,Pressed yellow glass,H. 9 5/8 in. (24.4 cm),"Gift of Mrs. Emily Winthrop Miles, 1946",Made in,Sandwich,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/1303,https://www.wikidata.org/wiki/Q116372402,,"Metropolitan Museum of Art, New York, NY",,,
46.140.305,False,False,True,1304,774,The American Wing,1946,Candlestick,Candlestick,American,,,,,113,Maker," ",Boston & Sandwich Glass Company,"American, 1825–1888, Sandwich, Massachusetts"," ",Boston and Sandwich Glass Company ,American,1825      ,1888      ,,http://vocab.getty.edu/page/ulan/500334773,https://www.wikidata.org/wiki/Q4948224,1840–50,1840,1850,Pressed yellow glass,H. 9 5/8 in. (24.4 cm),"Gift of Mrs. Emily Winthrop Miles, 1946",Made in,Sandwich,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/1304,https://www.wikidata.org/wiki/Q116372403,,"Metropolitan Museum of Art, New York, NY",,,
51.171.21,False,False,True,1305,774,The American Wing,1951,Candlestick,Candlestick,American,,,,,113,Maker," ",Boston & Sandwich Glass Company,"American, 1825–1888, Sandwich, Massachusetts"," ",Boston and Sandwich Glass Company ,American,1825      ,1888      ,,http://vocab.getty.edu/page/ulan/500334773,https://www.wikidata.org/wiki/Q4948224,ca. 1827–35,1824,1835,Lacy pressed glass,H. 5 in. (12.7 cm),"Gift of Mrs. Charles W. Green, in memory of Dr. Charles W. Green, 1951",Made in,Sandwich,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/1305,https://www.wikidata.org/wiki/Q116372401,,"Metropolitan Museum of Art, New York, NY",,,
51.171.22,False,False,True,1306,774,The American Wing,1951,Candlestick,Candlestick,American,,,,,113,Maker," ",Boston & Sandwich Glass Company,"American, 1825–1888, Sandwich, Massachusetts"," ",Boston and Sandwich Glass Company ,American,1825      ,1888      ,,http://vocab.getty.edu/page/ulan/500334773,https://www.wikidata.org/wiki/Q4948224,ca. 1827–35,1824,1835,Lacy pressed glass,H. 5 in. (12.7 cm),"Gift of Mrs. Charles W. Green, in memory of Dr. Charles W. Green, 1951",Made in,Sandwich,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/1306,https://www.wikidata.org/wiki/Q116372399,,"Metropolitan Museum of Art, New York, NY",,,
57.131.3,False,False,True,1307,774,The American Wing,1957,Candlestick,Candlestick,American,,,,,113,Maker,Probably,Boston & Sandwich Glass Company,"American, 1825–1888, Sandwich, Massachusetts"," ",Boston and Sandwich Glass Company ,American,1825      ,1888      ,,http://vocab.getty.edu/page/ulan/500334773,https://www.wikidata.org/wiki/Q4948224,1845–65,1845,1865,Pressed opaque blue and white glass,H. 10 3/8 in. (26.4 cm),"Bequest of Anna G. W. Green, in memory of her husband, Dr. Charles W. Green, 1957",Probably made in,Sandwich,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/1307,https://www.wikidata.org/wiki/Q116372396,,"Metropolitan Museum of Art, New York, NY",Dolphins,http://vocab.getty.edu/page/aat/300250159,https://www.wikidata.org/wiki/Q7369
57.131.4,False,False,True,1308,774,The American Wing,1957,Candlestick,Candlestick,American,,,,,113,Maker,Probably,Boston & Sandwich Glass Company,"American, 1825–1888, Sandwich, Massachusetts"," ",Boston and Sandwich Glass Company ,American,1825      ,1888      ,,http://vocab.getty.edu/page/ulan/500334773,https://www.wikidata.org/wiki/Q4948224,1845–65,1845,1865,Pressed opaque blue and white glass,H. 10 1/4 in. (26 cm),"Bequest of Anna G. W. Green, in memory of her husband, Dr. Charles W. Green, 1957",Probably made in,Sandwich,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/1308,https://www.wikidata.org/wiki/Q116372397,,"Metropolitan Museum of Art, New York, NY",Dolphins,http://vocab.getty.edu/page/aat/300250159,https://www.wikidata.org/wiki/Q7369
